material_description,material_type,eoq_units,reorder_point_units,avg_inventory_units,avg_lead_time_days,inventory_turnover,avg_inventory_value,carrying_cost,currency_code
Trivento Select Mendz Malbec,raw_material,0.0,0.0,10.3125,8.125,,912.675,182.53500000000003,USD
Trois Couronnes CdR Red,raw_material,0.0,0.0,8.338709677419354,8.193548387096774,,2840.915,568.183,USD
Trombetta Family Pnt Nr Gaps,raw_material,0.0,0.0,7.0,7.0,,489.92999999999995,97.98599999999999,USD
Trombetta Family Wines Pnt N,raw_material,0.0,0.0,3.5,5.0,,349.93,69.986,USD
Troublemaker Red,raw_material,0.0,0.0,12.55,7.0,,1881.245,376.249,USD
Truchard Carneros Cab Svgn,raw_material,0.0,0.0,7.285714285714286,7.0,,1580.49,316.098,USD
Truchard Carneros Chard,raw_material,0.0,0.0,5.75,6.666666666666667,,931.155,186.231,USD
Truchard Carneros Pnt Nr,raw_material,0.0,0.0,7.384615384615385,6.615384615384615,,2591.04,518.208,USD
Truchard Vyds The Shepard Rd,raw_material,0.0,0.0,7.333333333333333,9.333333333333334,,483.78,96.756,USD
True Myth Cab,raw_material,0.0,0.0,5.673076923076923,7.1923076923076925,,2653.5249999999996,530.705,USD
True Myth Chard,raw_material,0.0,0.0,5.362068965517241,9.137931034482758,,2019.945,403.98900000000003,USD
Truvee Chard,raw_material,0.0,0.0,6.714285714285714,8.285714285714286,,469.53000000000003,93.906,USD
Truvee Red,raw_material,0.0,0.0,7.0,8.4,,349.65,69.93,USD
Tsilili Tsipouro,raw_material,0.0,0.0,11.0,7.2,,1145.45,229.09,USD
Tuaca Italian Liqueur,raw_material,0.0,0.0,3.9444444444444446,7.222222222222222,,780.645,156.129,USD
Tullamore Dew,raw_material,0.0,0.0,11.327586206896552,8.379310344827585,,9655.715,1931.143,USD
Tullamore Dew 10 Yr Old,raw_material,0.0,0.0,1.1,8.8,,219.94500000000002,43.989000000000004,USD
Tullamore Dew 12 Yr Old,raw_material,0.0,0.0,5.761904761904762,7.761904761904762,,5201.79,1040.358,USD
Tullamore Dew 14 Yr Irish,raw_material,0.0,0.0,2.2142857142857144,10.0,,1084.845,216.969,USD
Tullamore Dew Crock,raw_material,0.0,0.0,2.8333333333333335,9.11111111111111,,764.745,152.94899999999998,USD
Tullamore Dew Phoenix,raw_material,0.0,0.0,3.4444444444444446,7.555555555555555,,1704.69,340.93800000000005,USD
Tullia Prosecco,raw_material,0.0,0.0,3.5,8.0,,48.965,9.793000000000001,USD
Tullibardine Burgundy Finish,raw_material,0.0,0.0,17.0,8.0,,1104.83,220.966,USD
Tullibardine Sauterne Finish,raw_material,0.0,0.0,21.5,10.0,,1397.2849999999999,279.457,USD
Tullibardine Single Malt,raw_material,0.0,0.0,5.34375,6.625,,4274.145,854.8290000000001,USD
Turn Me Red,raw_material,0.0,0.0,6.375,9.0,,127.245,25.449000000000005,USD
Turnbull Cab Svgn Napa,raw_material,0.0,0.0,3.6666666666666665,9.5,,967.78,193.556,USD
Turnbull Cab Svgn Oakvile 12,raw_material,0.0,0.0,0.75,7.5,,104.98499999999999,20.997,USD
Turning Leaf Pnt Nr RSV VDP,raw_material,0.0,0.0,5.0,7.0,,54.95,10.990000000000002,USD
Turning Leaf RSV Cab Svgn,raw_material,0.0,0.0,5.7,7.8,,235.715,47.143,USD
Turning Leaf RSV Chard Cal,raw_material,0.0,0.0,9.642857142857142,8.714285714285714,,511.82500000000005,102.36500000000001,USD
Turning Leaf RSV Merlot Cal,raw_material,0.0,0.0,8.785714285714286,7.714285714285714,,370.885,74.177,USD
Turning Leaf RSV Pflz Pnt Nr,raw_material,0.0,0.0,10.5,10.0,,62.895,12.579,USD
Turning Leaf RSV Pnt Grigio,raw_material,0.0,0.0,11.7,8.6,,387.915,77.583,USD
Twelfth Night Pnt Nr,raw_material,0.0,0.0,19.5,7.0,,448.30499999999995,89.661,USD
Twelfth Night Rsl,raw_material,0.0,0.0,22.0,7.0,,395.78,79.156,USD
Twelfth Night Svgn Bl,raw_material,0.0,0.0,21.0,7.0,,325.29,65.058,USD
Twenty 2 Vodka,raw_material,0.0,0.0,22.4,6.8,,4925.759999999999,985.152,USD
Twisted Chard Cal,raw_material,0.0,0.0,10.0,7.0,,89.9,17.98,USD
Twisted Moscato,raw_material,0.0,0.0,1.5,9.0,,13.485,2.697,USD
Twisted Old Vine Znfdl,raw_material,0.0,0.0,6.833333333333333,10.333333333333334,,143.29500000000002,28.659,USD
Twisted Pnt Grigio Cal,raw_material,0.0,0.0,6.0,9.0,,125.82,25.164,USD
Twisted Shotz Multi Pack,raw_material,0.0,0.0,3.0,6.0,,50.97,10.194,USD
Two Hands Angels Share Shira,raw_material,0.0,0.0,5.666666666666667,7.0,,543.8299999999999,108.76599999999999,USD
Two Hands Bella Gardn Shiraz,raw_material,0.0,0.0,6.0,8.0,,419.93999999999994,83.988,USD
Two Oceans WestrnCape Shiraz,raw_material,0.0,0.0,7.785714285714286,9.285714285714286,,534.955,106.99100000000001,USD
Two Oceans WstrnCape Svgn Bl,raw_material,0.0,0.0,6.111111111111111,8.333333333333334,,538.45,107.69,USD
Twomey Merlot Napa,raw_material,0.0,0.0,9.055555555555555,6.111111111111111,,4807.6849999999995,961.537,USD
Twomey Svgn Bl Napa,raw_material,0.0,0.0,12.25,7.0,,1974.7649999999999,394.953,USD
Ty Ku Coconut Nigori,raw_material,0.0,0.0,7.0,9.2,,360.65,72.13000000000001,USD
Ty Ku Liqueur,raw_material,0.0,0.0,4.5,4.0,,148.455,29.691000000000003,USD
Ty Ku Sake Junmai Ginjo,raw_material,0.0,0.0,6.125,8.5,,338.255,67.65100000000001,USD
Ty Ku Silver Junmai Sake,raw_material,0.0,0.0,6.0,10.0,,62.94,12.588000000000001,USD
Tyrconnell Irish Whiskey,raw_material,0.0,0.0,6.0,7.833333333333333,,1079.6399999999999,215.928,USD
U V Vodka,raw_material,0.0,0.0,8.833333333333334,6.666666666666667,,370.735,74.147,USD
UV Blue Raspberry Vodka,raw_material,0.0,0.0,6.5,7.333333333333333,,304.80499999999995,60.961,USD
UV Chocolate Cake Vodka,raw_material,0.0,0.0,3.0,7.5,,65.94,13.187999999999999,USD
UV Ruby Red Grapefruit Vodka,raw_material,0.0,0.0,3.0,8.333333333333334,,80.91,16.182000000000002,USD
UV Sangria Vodka,raw_material,0.0,0.0,7.0,3.0,,62.93,12.586,USD
Uisce Beatha Irish Whisky,raw_material,0.0,0.0,5.428571428571429,7.642857142857143,,2279.24,455.84799999999996,USD
Uncle Val's Botanical Gin,raw_material,0.0,0.0,7.4772727272727275,8.181818181818182,,5694.8550000000005,1138.971,USD
Uncle Val's Peppered Gin,raw_material,0.0,0.0,6.5,7.6,,1059.175,211.835,USD
Underwood Cans Pnt Gris,raw_material,0.0,0.0,10.916666666666666,7.166666666666667,,457.845,91.569,USD
Underwood Cans Pnt Nr,raw_material,0.0,0.0,12.5625,7.0,,702.495,140.49900000000002,USD
Underwood Pnt Nr,raw_material,0.0,0.0,10.65,9.0,,1276.935,255.387,USD
Undone Pnt Nr,raw_material,0.0,0.0,2.5,6.0,,49.95,9.99,USD
Undone Rsl,raw_material,0.0,0.0,9.5,7.0,,94.905,18.981,USD
Ungava Gin,raw_material,0.0,0.0,5.0625,9.5,,1174.0949999999998,234.819,USD
Unparalleled Svgn Blanc,raw_material,0.0,0.0,0.75,8.5,,23.97,4.794,USD
Uppercut Cab Svgn,raw_material,0.0,0.0,9.068965517241379,7.310344827586207,,4731.37,946.274,USD
Uppercut Chard,raw_material,0.0,0.0,8.5,9.0,,118.915,23.783,USD
Uppercut Meritage,raw_material,0.0,0.0,6.0,8.0,,119.94,23.988,USD
Uppercut Svgn Bl,raw_material,0.0,0.0,8.0,8.0,,95.92,19.184,USD
Usquaebach 15 Yr Whisky,raw_material,0.0,0.0,9.0,9.333333333333334,,1889.7299999999998,377.94599999999997,USD
Usquaebach Old Rare Whisky,raw_material,0.0,0.0,3.0128205128205128,8.41025641025641,,11748.824999999999,2349.765,USD
Valckenberg Dornfelder,raw_material,0.0,0.0,3.5,7.666666666666667,,125.89500000000001,25.179000000000002,USD
Valckenberg Gewurz Pfalz,raw_material,0.0,0.0,9.117647058823529,6.764705882352941,,1858.45,371.69000000000005,USD
Valckenberg Madonna Kabinet,raw_material,0.0,0.0,5.0,7.0,,59.95,11.990000000000002,USD
Valckenberg Pinot Blanc,raw_material,0.0,0.0,7.75,7.25,,179.49,35.898,USD
Valckenberg Rsl,raw_material,0.0,0.0,2.5,4.0,,32.475,6.495000000000001,USD
Valdivieso Cab Franc Rsva,raw_material,0.0,0.0,5.714285714285714,8.0,,799.5999999999999,159.92,USD
Valentin Bianchi Elsa Malbec,raw_material,0.0,0.0,3.25,8.5,,77.935,15.587,USD
Valley of the Moon Blend 41,raw_material,0.0,0.0,8.5,9.0,,169.915,33.983,USD
Valley of the Moon Pnt Bl,raw_material,0.0,0.0,7.6,8.4,,601.12,120.22400000000002,USD
Valmaggiore Nebbiolo d'Alba,raw_material,0.0,0.0,0.0,8.0,,0.0,0.0,USD
Vampire Transylvania Merlot,raw_material,0.0,0.0,3.5,7.0,,22.715,4.543,USD
Van Gogh Chocolate Liqueur,raw_material,0.0,0.0,6.0,10.0,,53.94,10.788,USD
Van Gogh Pomegranate Vodka,raw_material,0.0,0.0,2.75,9.0,,153.945,30.789,USD
Van Winkle Special Rsv 10 Yr,raw_material,0.0,0.0,0.5,6.0,,59.99,11.998000000000001,USD
Van Winkle Special Rsv 12 Yr,raw_material,0.0,0.0,0.5,5.5,,69.99,13.998,USD
VanGogh Acai Blueberry Vodka,raw_material,0.0,0.0,0.0,7.0,,0.0,0.0,USD
Vanya Light Vodka,raw_material,0.0,0.0,9.25,8.5,,129.315,25.863,USD
Vargas Rioja Crianza,raw_material,0.0,0.0,12.923076923076923,6.038461538461538,,4196.64,839.3280000000001,USD
Varner Chard El Camino,raw_material,0.0,0.0,5.8,9.1,,1449.4199999999998,289.884,USD
Varner Pnt Nr Los Alamos,raw_material,0.0,0.0,5.75,9.1,,1436.925,287.385,USD
Vat 69 Gold,raw_material,0.0,0.0,5.6,8.0,,419.71999999999997,83.944,USD
Vatan 13 Tinta de Toro,raw_material,0.0,0.0,5.428571428571429,4.857142857142857,,1519.6200000000001,303.92400000000004,USD
Vecchia Romagna Nera Brandy,raw_material,0.0,0.0,4.166666666666667,8.666666666666666,,349.875,69.975,USD
Vega Sindoa 14 Chard Navarra,raw_material,0.0,0.0,11.5,9.0,,126.385,25.277,USD
Vega Sindoa 14 Garnacha Nava,raw_material,0.0,0.0,11.0,7.0,,142.89000000000001,28.578000000000003,USD
Vega Sindoa Cab Svgn Navarra,raw_material,0.0,0.0,24.25,8.0,,599.5150000000001,119.90300000000002,USD
Velvet Crush Cab Svgn,raw_material,0.0,0.0,8.5,8.0,,118.915,23.783,USD
Velvet Crush Red Blend,raw_material,0.0,0.0,4.25,7.833333333333333,,254.745,50.949000000000005,USD
Vendange Cab Svgn,raw_material,0.0,0.0,13.323529411764707,8.117647058823529,,1618.7350000000001,323.747,USD
Vendange Chard,raw_material,0.0,0.0,7.821428571428571,8.357142857142858,,1268.06,253.61200000000002,USD
Vendange Merlot,raw_material,0.0,0.0,12.25,8.1875,,1405.54,281.108,USD
Vendange Pnt Grigio,raw_material,0.0,0.0,7.53125,8.3125,,962.795,192.559,USD
Vendange Pnt Grigio Cal,raw_material,0.0,0.0,7.0,8.5,,55.86,11.172,USD
Vendange Shiraz,raw_material,0.0,0.0,9.333333333333334,9.0,,133.72,26.744,USD
Vendange Svgn Bl,raw_material,0.0,0.0,9.9,8.2,,791.01,158.202,USD
Vendange Sweet Pink Moscato,raw_material,0.0,0.0,4.0,8.0,,27.96,5.5920000000000005,USD
Vendange Sweet Red,raw_material,0.0,0.0,4.5,9.0,,31.455000000000002,6.291,USD
Vendange Wh Znfdl,raw_material,0.0,0.0,12.34375,8.25,,1530.025,306.005,USD
Venta Morales Organic Tempra,raw_material,0.0,0.0,4.0,9.0,,33.96,6.792000000000001,USD
Venta Morales Tempranillo,raw_material,0.0,0.0,7.25,9.0,,159.35500000000002,31.871000000000002,USD
Vera Blood Orange Vodka,raw_material,0.0,0.0,5.53030303030303,7.96969696969697,,2188.175,437.63500000000005,USD
Vera Limon Vodka,raw_material,0.0,0.0,6.375,7.972222222222222,,2751.705,550.341,USD
Veracruz Joven Verdejo,raw_material,0.0,0.0,12.785714285714286,8.142857142857142,,1252.105,250.42100000000005,USD
Verde Sole Chard,raw_material,0.0,0.0,7.5,9.0,,119.925,23.985,USD
Verde Sole Petite Sirah,raw_material,0.0,0.0,9.1875,7.125,,960.2650000000001,192.05300000000003,USD
Verde Sole Znfdl,raw_material,0.0,0.0,9.583333333333334,8.833333333333334,,762.4250000000001,152.485,USD
Verite La Joie Red Sonoma,raw_material,0.0,0.0,3.0,8.0,,2549.94,509.98800000000006,USD
Verite La Muse Red Sonoma,raw_material,0.0,0.0,3.0,10.0,,1274.97,254.99400000000003,USD
Vermont Ice Maple Creme,raw_material,0.0,0.0,5.482142857142857,8.714285714285714,,3835.9649999999997,767.193,USD
Verrazzano Chianti Clsc,raw_material,0.0,0.0,4.5625,6.625,,656.635,131.327,USD
Vesica Potato Vodka,raw_material,0.0,0.0,9.45,8.2,,5666.22,1133.2440000000001,USD
Vesica Vodka,raw_material,0.0,0.0,3.0,11.0,,59.97,11.994,USD
Veuve Clicquot Brut Grande,raw_material,0.0,0.0,4.5,7.7272727272727275,,5939.504999999999,1187.9009999999998,USD
Veuve Clicquot Brut Yellow,raw_material,0.0,0.0,10.345238095238095,7.714285714285714,,18970.155,3794.0310000000004,USD
Veuve Clicquot Gold Label,raw_material,0.0,0.0,5.535714285714286,7.428571428571429,,5057.724999999999,1011.545,USD
Veuve Clicquot Ponsardin Rs,raw_material,0.0,0.0,4.886363636363637,7.636363636363637,,5373.925,1074.785,USD
Veuve Clicquot Rose,raw_material,0.0,0.0,2.65,7.9,,2066.7349999999997,413.34700000000004,USD
Veuve Clicquot Rose Shop Bag,raw_material,0.0,0.0,4.0,6.4,,1999.6000000000001,399.9200000000001,USD
Veuve du Vernay Brut Rose,raw_material,0.0,0.0,5.0,10.0,,49.95,9.990000000000002,USD
Veuve du Vernay Sparkling Ro,raw_material,0.0,0.0,12.0,8.0,,47.88,9.576,USD
Veuve du Vernay Sprklng Brut,raw_material,0.0,0.0,11.0,10.0,,219.78,43.955999999999996,USD
Viberti Chard,raw_material,0.0,0.0,10.0,10.0,,189.89999999999998,37.98,USD
Viberti Langhe Nebbolio,raw_material,0.0,0.0,4.0,7.666666666666667,,254.88,50.976,USD
Victor Hugo Cab Svgn,raw_material,0.0,0.0,17.0,7.0,,322.83,64.566,USD
Victor Hugo Hunchback Red,raw_material,0.0,0.0,6.0,6.0,,89.94,17.988,USD
Victor Hugo Les Mis Rose,raw_material,0.0,0.0,11.5,6.0,,178.135,35.627,USD
Victor Vineyards Cab Svgn 13,raw_material,0.0,0.0,30.516129032258064,9.096774193548388,,9450.54,1890.1080000000002,USD
Vidal Jackson-Triggs RSV Icw,raw_material,0.0,0.0,6.0,6.333333333333333,,359.82,71.964,USD
Vietti Barbera D'Asti Vigne,raw_material,0.0,0.0,4.458333333333333,8.083333333333334,,1015.9649999999999,203.19299999999998,USD
Vietti Barolo Castiglione,raw_material,0.0,0.0,2.0,11.0,,99.98,19.996000000000002,USD
Vietti Nebbiolo Perbacco DOC,raw_material,0.0,0.0,9.5,8.0,,237.405,47.481,USD
Vieux Ch Certan 10 Red Brdx,raw_material,0.0,0.0,1.0,6.0,,651.98,130.39600000000002,USD
Vieux Clocher Cote du Rhone,raw_material,0.0,0.0,2.0,9.0,,27.98,5.596,USD
Vieux Telegraphe Chtnf Pape,raw_material,0.0,0.0,9.166666666666666,6.666666666666667,,2062.225,412.445,USD
Vieux Telegraphe Pigeoulet,raw_material,0.0,0.0,11.25,8.0,,899.55,179.91,USD
Vigna Magana Dignus,raw_material,0.0,0.0,10.0,10.0,,199.89999999999998,39.98,USD
Vignaioli Casdoni Barolo,raw_material,0.0,0.0,2.423076923076923,8.692307692307692,,1133.685,226.73700000000002,USD
Villa Cornaro Perl Anima,raw_material,0.0,0.0,5.5,11.0,,71.445,14.289,USD
Villa Cornaro Pnt Grigio LTD,raw_material,0.0,0.0,6.833333333333333,10.0,,184.29500000000002,36.859,USD
Villa Cornaro Prosecco,raw_material,0.0,0.0,17.7,7.6,,441.615,88.32300000000002,USD
Villa Cornaro Prosecco Del,raw_material,0.0,0.0,32.07142857142857,8.142857142857142,,2242.755,448.55100000000004,USD
Villa Jolanda Cocnut Moscato,raw_material,0.0,0.0,8.25,9.0,,181.335,36.267,USD
Villa Jolanda Peach Moscato,raw_material,0.0,0.0,7.25,8.125,,1745.26,349.052,USD
Villa Jolanda Pineap Moscato,raw_material,0.0,0.0,16.166666666666668,9.333333333333334,,533.0150000000001,106.60300000000001,USD
Villa Jolanda Prosecco,raw_material,0.0,0.0,3.6,7.7,,1043.6399999999999,208.72799999999998,USD
Villa Jolanda Strwby Moscato,raw_material,0.0,0.0,5.0227272727272725,8.0,,1124.895,224.979,USD
Villa Jolanda Xmas Spumante,raw_material,0.0,0.0,7.777777777777778,7.666666666666667,,699.3,139.86,USD
Villa Maria Chard NZ,raw_material,0.0,0.0,10.681818181818182,8.727272727272727,,1526.325,305.26500000000004,USD
Villa Maria Clr Slct Svgn Bl,raw_material,0.0,0.0,10.0,10.0,,159.9,31.980000000000004,USD
Villa Maria Pnt Nr Private B,raw_material,0.0,0.0,6.642857142857143,7.428571428571429,,743.535,148.707,USD
Villa Maria Svgn Bl Pvt Bin,raw_material,0.0,0.0,18.86,7.56,,5653.285,1130.6570000000002,USD
Villa Massa Limoncello,raw_material,0.0,0.0,6.12,8.08,,2770.47,554.094,USD
Villa Olmi Prosecco Ex Dry,raw_material,0.0,0.0,8.5,9.0,,84.915,16.983,USD
Villa Pozzi Moscato,raw_material,0.0,0.0,5.8,8.0,,289.71000000000004,57.94200000000001,USD
Villa Pozzi Nero D'Avola,raw_material,0.0,0.0,6.6,7.8,,329.67,65.934,USD
Villa Pozzi Pnt Grigio Vnzie,raw_material,0.0,0.0,6.75,8.0,,269.73,53.946000000000005,USD
Villa Russiz Les Enfants Bia,raw_material,0.0,0.0,5.6875,8.125,,955.045,191.00900000000001,USD
Villa Russiz Pnt Grigio,raw_material,0.0,0.0,3.9166666666666665,8.333333333333334,,587.265,117.453,USD
Villa Sandi Il Fresco Prosec,raw_material,0.0,0.0,19.642857142857142,9.142857142857142,,1786.125,357.225,USD
Villa Sandi Il Fresco Rose,raw_material,0.0,0.0,4.75,8.0,,151.905,30.381,USD
Villa Zarri Coffee Brandy,raw_material,0.0,0.0,2.5,7.0,,147.475,29.495,USD
Villa Zarri Nocino Liqueur,raw_material,0.0,0.0,2.8,6.1,,1245.72,249.14400000000003,USD
Villa d Anges Old Vines Rose,raw_material,0.0,0.0,5.964285714285714,5.785714285714286,,1168.165,233.633,USD
Villa des Anges Cab VDP D'Oc,raw_material,0.0,0.0,6.0344827586206895,7.413793103448276,,2098.25,419.65000000000003,USD
Vin Santo Castellani Somavte,raw_material,0.0,0.0,22.0,7.0,,208.78,41.756,USD
Vin Vault Chard,raw_material,0.0,0.0,2.642857142857143,6.666666666666667,,1109.445,221.88899999999998,USD
Vin Vault Malbec,raw_material,0.0,0.0,3.0,10.0,,59.97,11.994,USD
Vina Borgia Garnacha,raw_material,0.0,0.0,4.4,8.0,,313.28,62.656,USD
Vina Zaco Tempranillo Rioja,raw_material,0.0,0.0,7.055555555555555,9.0,,761.365,152.273,USD
Vincent Delaporte Sancerre,raw_material,0.0,0.0,5.1923076923076925,10.0,,1349.325,269.865,USD
Vincent Girardin Bour Bl 11,raw_material,0.0,0.0,17.5,6.0,,349.825,69.965,USD
Vincent Van Gogh Double Esp,raw_material,0.0,0.0,6.545454545454546,8.0,,1799.28,359.856,USD
Vincent Van Gogh Dutch Choc,raw_material,0.0,0.0,3.3333333333333335,7.666666666666667,,279.9,55.98,USD
Vincent Van Gogh PB&J Vodka,raw_material,0.0,0.0,4.5,7.0,,125.955,25.191000000000003,USD
Vincent Van Gogh Pineapple,raw_material,0.0,0.0,5.0,8.0,,139.95,27.99,USD
Vincent Van Gogh Raspberry,raw_material,0.0,0.0,4.5,7.0,,125.955,25.191000000000003,USD
Vinchio Vaglio Barbera,raw_material,0.0,0.0,5.9,6.6,,353.70500000000004,70.74100000000001,USD
Vindicated Cab Svgn,raw_material,0.0,0.0,13.9,9.2,,2778.6099999999997,555.722,USD
Vinecol Organic Malbec,raw_material,0.0,0.0,6.0,10.0,,83.94,16.788,USD
Vinedo de Los Vientos Alcyo,raw_material,0.0,0.0,2.0,8.0,,131.96,26.392000000000003,USD
Vinedo de Los Vientos Estiv,raw_material,0.0,0.0,2.0,9.0,,31.98,6.396000000000001,USD
Vineyards Found 14 Chard Nap,raw_material,0.0,0.0,21.045454545454547,7.7727272727272725,,6940.37,1388.074,USD
Viniq Ruby Shimmery Liqueur,raw_material,0.0,0.0,7.321428571428571,8.428571428571429,,1946.475,389.29499999999996,USD
Viniq Shimmery Glow,raw_material,0.0,0.0,8.961538461538462,7.3076923076923075,,2095.835,419.167,USD
Viniq Shimmery Liqueur,raw_material,0.0,0.0,8.464285714285714,8.5,,2250.3149999999996,450.063,USD
Vino Dious Cab Svgn 11,raw_material,0.0,0.0,2.9444444444444446,7.444444444444445,,370.735,74.147,USD
Vino Dious Cab Svgn Rose 13,raw_material,0.0,0.0,4.6,7.8,,298.77,59.754000000000005,USD
Vino Dious Chard 13,raw_material,0.0,0.0,3.4375,7.75,,357.225,71.44500000000001,USD
Vino Dious Gruner Veltlnr 13,raw_material,0.0,0.0,4.0,8.181818181818182,,527.5600000000001,105.512,USD
Vino Dious Welsch Rsl 13,raw_material,0.0,0.0,3.375,7.5,,323.73,64.74600000000001,USD
Vino Pnt Grigio,raw_material,0.0,0.0,4.769230769230769,7.0,,1486.76,297.35200000000003,USD
Vino Rose,raw_material,0.0,0.0,3.75,7.0,,209.85000000000002,41.970000000000006,USD
Vinum Cellars Cab Svgn Napa,raw_material,0.0,0.0,8.0,7.0,,271.92,54.38400000000001,USD
Vinum Cellars Chard,raw_material,0.0,0.0,6.0,7.0,,86.94,17.388,USD
Vinum Cellars Chenin Blanc,raw_material,0.0,0.0,21.5,8.0,,311.535,62.30700000000001,USD
Vinum Cellars Petite Sirah,raw_material,0.0,0.0,21.0,8.0,,304.29,60.858000000000004,USD
Vinum Cellars Pnt Nr,raw_material,0.0,0.0,6.5,7.0,,94.185,18.837,USD
Vinum Cellars Red Dirt Red,raw_material,0.0,0.0,10.0,7.0,,179.89999999999998,35.98,USD
Vinum Cellars Scrapper Cab F,raw_material,0.0,0.0,11.0,8.0,,1847.34,369.468,USD
Vinum Cellars Znfdl Cal,raw_material,0.0,0.0,4.666666666666667,7.0,,202.86,40.572,USD
Vinyes Domenech Furvus,raw_material,0.0,0.0,2.5,9.0,,82.47500000000001,16.495,USD
Virginia Black Whiskey,raw_material,0.0,0.0,5.791666666666667,10.63888888888889,,7295.415000000001,1459.083,USD
Virginia Dare Chard Sonoma C,raw_material,0.0,0.0,7.916666666666667,7.25,,2089.0499999999997,417.81,USD
Virginia Dare Pnt Nr RRV,raw_material,0.0,0.0,10.5,8.0,,230.89499999999998,46.179,USD
Virginia Highland Malt Whsky,raw_material,0.0,0.0,3.1142857142857143,7.285714285714286,,5448.91,1089.7820000000002,USD
Vista Point Cab Svgn,raw_material,0.0,0.0,6.0,8.0,,20.94,4.188000000000001,USD
Vista Point Chard,raw_material,0.0,0.0,9.5,7.0,,33.155,6.631,USD
Vista Point Merlot,raw_material,0.0,0.0,6.0,7.0,,20.94,4.188000000000001,USD
Vista Point Pnt Grigio/Col,raw_material,0.0,0.0,6.0,8.0,,20.94,4.188000000000001,USD
Viu Manent Estate Rsv Malbec,raw_material,0.0,0.0,1.5,5.0,,11.235,2.247,USD
Viu Manet Rsva Chard,raw_material,0.0,0.0,4.5,12.0,,33.705,6.741,USD
Vivanco Rose,raw_material,0.0,0.0,2.8333333333333335,8.0,,101.915,20.383000000000003,USD
Voga Moscato Italia,raw_material,0.0,0.0,4.0,9.0,,95.92,19.184,USD
Voga del Venezie Pnt Grigio,raw_material,0.0,0.0,12.5,8.2,,1248.75,249.75000000000003,USD
Voila Cellars Pnt Nr,raw_material,0.0,0.0,10.5,6.0,,199.39499999999998,39.879,USD
Volker Eisele Family Est Cab,raw_material,0.0,0.0,5.5,9.0,,274.945,54.989000000000004,USD
Volpaia Chianti Classico RSV,raw_material,0.0,0.0,6.9,11.0,,2000.31,400.062,USD
Volpaia Chianti Clsco,raw_material,0.0,0.0,6.833333333333333,7.5,,737.5899999999999,147.518,USD
Volpaia Citto Toscana,raw_material,0.0,0.0,11.0,6.0,,164.89000000000001,32.978,USD
Volpaia Coltassala Chianti,raw_material,0.0,0.0,3.0,11.0,,1364.7899999999997,272.95799999999997,USD
Volpaia Prelius Cab Svgn,raw_material,0.0,0.0,8.25,11.0,,1236.675,247.33499999999998,USD
Volpe Rossa Pnt Grigio,raw_material,0.0,0.0,2.5,7.0,,14.975000000000001,2.9950000000000006,USD
Volver Tempranillo,raw_material,0.0,0.0,6.4655172413793105,8.172413793103448,,2998.125,599.625,USD
Von Winning Riesling Pfalz,raw_material,0.0,0.0,5.0,7.25,,379.79999999999995,75.96,USD
W Hill Cab Svgn Central Cst,raw_material,0.0,0.0,25.75,9.5,,514.485,102.897,USD
W Hill Est Bench Blend Napa,raw_material,0.0,0.0,29.0,9.0,,681.2099999999999,136.242,USD
W Hill Est Chard Bench Blend,raw_material,0.0,0.0,0.5,9.0,,14.995,2.999,USD
